"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2630","@simuliubrasil Portal, queria dizer algo... Quando assisti o filme Shang-Chi no cinema, eu me senti tão identificad… https://t.co/plU5qPRXbA",FALSE,0,"simuliubrasil",2021-11-20 20:36:09,TRUE,NA,"1462157840169250828","1165057004538335232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Susie_Mendes",0,FALSE,FALSE,NA,NA
"2631","Le he puesto a mi padre Shang-Chi🌚",FALSE,3,NA,2021-11-20 20:35:35,FALSE,NA,"1462157699093835792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aida_am13",0,FALSE,FALSE,NA,NA
"2632","@Dennis_Obi Shang-Chi, Eternals, WandaVision, Loki have all been great. Falcon and What If were a little bit hit-an… https://t.co/ra28mnOZzb",FALSE,0,"Dennis_Obi",2021-11-20 20:35:15,TRUE,"1461944455532011523","1462157614276558859","547401469","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LastFilmSeen",0,FALSE,FALSE,NA,NA
"2633","O Shang-Chi é top.
MAS AGORA
XU XIALING, minha vida é sua, sua maravilhosa.
#ShangChi (botando # por mero desencarg… https://t.co/824WLsBQS6",FALSE,0,NA,2021-11-20 20:34:53,TRUE,NA,"1462157521607606273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","brussribeiro",0,FALSE,FALSE,NA,NA
"2634","So, I'm watching Shang-chi for the first time and,,, why is wong in the movie,,,",FALSE,1,NA,2021-11-20 20:34:32,FALSE,NA,"1462157432227045377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wontbelikethem",0,FALSE,FALSE,NA,NA
"2635","RT @DanSlott: Have finally seen both SHANG-CHI and ETERNALS.

1/8 https://t.co/ebQIZCKKNj",FALSE,0,NA,2021-11-20 20:33:26,FALSE,NA,"1462157156963143681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Upcomingauthor",16,TRUE,FALSE,NA,NA
"2636","RT @comfortfbrie: brie larson in shang-chi  https://t.co/iD8UAD75tO",FALSE,0,NA,2021-11-20 20:33:23,FALSE,NA,"1462157146120990725",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diagnosedhorror",471,TRUE,FALSE,NA,NA
"2637","Além também de que Katy Bashir tem habilidades de manipulação e Katy Chen apresenta um lado emocional muito forte c… https://t.co/9WuMiOVtdR",FALSE,4,"awkwafinabr",2021-11-20 20:31:55,TRUE,"1462156773335482374","1462156775042469893","1459683373643935750","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","awkwafinabr",0,FALSE,FALSE,NA,NA
"2638","Behind The Making Of Shang-Chi’s Stunts #shorts https://t.co/5wYiC5uJKf",FALSE,0,NA,2021-11-20 20:31:54,FALSE,NA,"1462156771561115653",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","starfishhost1",0,FALSE,FALSE,NA,NA
"2639","e a cada 24 horas cada gêmeo assumia a personalidade total do corpo. Após um acidente de carro causado por Katy, fo… https://t.co/Wdi5Airvkv",FALSE,4,"awkwafinabr",2021-11-20 20:31:54,TRUE,"1462156768369422348","1462156771137626113","1459683373643935750","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","awkwafinabr",0,FALSE,FALSE,NA,NA
"2640","da ajuda de Shang-Chi assim como a de Katy, deixando a própria também surpresa! Iniciou-se a dúvida do porquê de ne… https://t.co/Ptkuq2yX1D",FALSE,4,"awkwafinabr",2021-11-20 20:31:52,TRUE,"1462156759339044880","1462156762266619904","1459683373643935750","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","awkwafinabr",0,FALSE,FALSE,NA,NA
"2641","inicia seu treinamento como arqueira ao chegar no reino de Ta Lo. Por ser mais habilidosa em outras áreas, acaba qu… https://t.co/UCd1gRxTvW",FALSE,5,"awkwafinabr",2021-11-20 20:31:51,TRUE,"1462156757237735424","1462156759339044880","1459683373643935750","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","awkwafinabr",0,FALSE,FALSE,NA,NA
"2642","Assistindo Shang-Chi mais uma vez pq filme bom merece ser visto diversas vezes",FALSE,0,NA,2021-11-20 20:31:40,FALSE,NA,"1462156712262221824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pallomeca",0,FALSE,FALSE,NA,NA
"2643","vontade de rever shang-chi",FALSE,1,NA,2021-11-20 20:30:55,FALSE,NA,"1462156525544390669",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rodryoasobi",0,FALSE,FALSE,NA,NA
"2644","Shang-Chi is STILL that movie",FALSE,16,NA,2021-11-20 20:30:40,FALSE,NA,"1462156459119104008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ehambolu",4,FALSE,FALSE,NA,NA
"2645","Mam ochotę zrobić jutro rewatch Shang-Chi ale nie wiem co mi z tego wyjdzie bo muszę na biologię się uczyć https://t.co/2QU9zlqp9m",FALSE,1,NA,2021-11-20 20:30:26,FALSE,NA,"1462156401439031296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aIive_but_dead",0,FALSE,FALSE,NA,NA
"2646","Okay, okay, okay. Shang-Chi and the Legend of the Ten Rings!!!

Have I been sleeping for so long? Yes...

I can't w… https://t.co/17hWH90IAl",FALSE,0,NA,2021-11-20 20:30:13,TRUE,NA,"1462156349710737409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rainbow87890009",0,FALSE,FALSE,NA,NA
"2647","#NowWatching Shang-Chi and the Legend of the Ten Rings. I'm sure it's lost something on the small screen but I enjo… https://t.co/NnyHr6zGXe",FALSE,1,NA,2021-11-20 20:29:01,TRUE,NA,"1462156043824336898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chapinalp",0,FALSE,FALSE,NA,NA
"2648","RT @DanSlott: Final thoughts on SHANG-CHI and ETERNALS...

I am in awe that I exist in a world where both Razorfist and Starfox are in majo…",FALSE,0,NA,2021-11-20 20:28:58,FALSE,NA,"1462156032327573506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mangiman6",45,TRUE,FALSE,NA,NA
"2649","Shang-Chi is insanely good. Why did no one tell me????",FALSE,0,NA,2021-11-20 20:28:41,FALSE,NA,"1462155962094080003",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","Millien4life",0,FALSE,FALSE,NA,NA
"2650","finally gonna watch shang-chi lets gooooo",FALSE,1,NA,2021-11-20 20:28:36,FALSE,NA,"1462155938996097028",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","recordenderr",0,FALSE,FALSE,NA,NA
"2651","Ended up needing a break. Watched Shang-Chi and the Legend of the ten rings. Great movie!!",FALSE,26,NA,2021-11-20 20:28:18,FALSE,NA,"1462155864995942415",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SooJinnie79",0,FALSE,FALSE,NA,NA
"2652","@AkaAre_ Shang-Chi es mala de cojones",FALSE,0,"AkaAre_",2021-11-20 20:27:44,FALSE,"1461490314984800257","1462155721257234442","747884248535867392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ishigami_carlos",0,FALSE,FALSE,NA,NA
"2653","RT @AlkorYoutube: Au final après avoir vu Shang-Chi et Eternals, j’arrive à une conclusion plutôt logique : Black Widow n’était clairement…",FALSE,0,NA,2021-11-20 20:27:41,FALSE,NA,"1462155711429976067",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LudoLeTriton",43,TRUE,FALSE,NA,NA
"2654","*Shang-Chi",FALSE,1,"_rugiada__",2021-11-20 20:26:47,FALSE,"1462152174192971783","1462155485231161349","3642502457","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_rugiada__",0,FALSE,FALSE,NA,NA
"2655","shang-chi e xialing são top10 na lista de personagens mais gostos0s da marvel, falo com tranquilidade",FALSE,1,NA,2021-11-20 20:26:43,FALSE,NA,"1462155468852375557",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luizafereis",0,FALSE,FALSE,NA,NA
"2656","RT @marschives: 📰 According to several big news outlets like Variety, Hollywood Reporter, Anderson .Paak's 'Fire In The Sky' for the Shang-…",FALSE,0,NA,2021-11-20 20:26:39,FALSE,NA,"1462155451668307979",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valii_voo",10,TRUE,FALSE,NA,NA
"2657","when wenwu sent men to scare shang-chi for him to go home that was peak asian representation",FALSE,0,NA,2021-11-20 20:26:19,FALSE,NA,"1462155365806592000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ragnarokissy",0,FALSE,FALSE,NA,NA
"2658","Rewatching Shang-Chi &amp; still in awe of the Mandarin and Ying Li fight scene at the beginning. Gives me massive vibe… https://t.co/RxMDZnZaU5",FALSE,55,NA,2021-11-20 20:26:05,TRUE,NA,"1462155306440478733",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reospositivepov",0,FALSE,FALSE,NA,NA
"2659","decidi que vou assistir Shang-Chi pela 3x e depois resolvo os bapho",FALSE,2,NA,2021-11-20 20:25:46,FALSE,NA,"1462155227428278277",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ViniciusRodalm",0,FALSE,FALSE,NA,NA
"2660","Finally Watching Shang-Chi😁",FALSE,2,NA,2021-11-20 20:25:40,FALSE,NA,"1462155203214331904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ladyyy510",0,FALSE,FALSE,NA,NA
"2661","RT @Variety: ""Shang-Chi and the Legend of the Ten Rings"" star Simu Liu shares how his parents immigrated to Canada from China with ""nothing…",FALSE,0,NA,2021-11-20 20:25:22,FALSE,NA,"1462155127746293764",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wchiong",137,TRUE,FALSE,NA,NA
"2662","@peterswifes https://t.co/QnV80WyjdV y'a pas de pub et tout franchement il est top, y'a shang-chi black widow etc l… https://t.co/wkyYFkeDt4",FALSE,0,"peterswifes",2021-11-20 20:24:36,TRUE,"1462144377661317121","1462154935018168328","1352381625481486336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","endersmilettwt",0,FALSE,FALSE,NA,NA
"2663","@disneyplus hit the mark with Shang-Chi! Definitely a good weekend watch.",FALSE,0,"disneyplus",2021-11-20 20:23:32,FALSE,NA,"1462154664418361349","985916593065476096","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prettygrlslead",0,FALSE,FALSE,NA,NA
"2664","Shang-Chi e a Lenda dos Dez Anéis (2021)
Direção: Destin Cretton

#ShangChi #Marvel #Mandarim #MarvelStudios… https://t.co/5Al1cG0hqn",FALSE,0,NA,2021-11-20 20:23:00,TRUE,NA,"1462154533510000652",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RetrofuturismoC",0,FALSE,FALSE,NA,NA
"2665","""feminine urge"" this and ""masculine urge"" that but what about the mentally ill urge to rewatch shang-chi so many ti… https://t.co/Vq2KMpxWvN",FALSE,0,NA,2021-11-20 20:22:42,TRUE,NA,"1462154455214870538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","parkerssimms",0,FALSE,FALSE,NA,NA
"2666","RT @DarrenEdden: Tv WiFi crashing as I try and watch Shang-Chi on #Disneyplus  in 4K now the damn TV won’t connect back up!!! 

Not happy,…",FALSE,0,NA,2021-11-20 20:22:02,FALSE,NA,"1462154288252260361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","melodycrickett",1,TRUE,FALSE,NA,NA
"2667","J'ai tellement envie de revoir les Éternels et Shang-Chi c'est une dingueriiiiiie",FALSE,1,NA,2021-11-20 20:21:50,FALSE,NA,"1462154236364574727",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TinyDreaam",0,FALSE,FALSE,NA,NA
"2668","RT @AlkorYoutube: Au final après avoir vu Shang-Chi et Eternals, j’arrive à une conclusion plutôt logique : Black Widow n’était clairement…",FALSE,0,NA,2021-11-20 20:21:41,FALSE,NA,"1462154200872325121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeuuhMeuh",43,TRUE,FALSE,NA,NA
"2669","RT @MCUPerfectGifs: 'Shang-Chi and The Legend of The Ten Rings' is now streaming on #DisneyPlus https://t.co/3p0hK0yoxs",FALSE,0,NA,2021-11-20 20:21:40,FALSE,NA,"1462154196078239758",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnaMaRojas74",1441,TRUE,FALSE,NA,NA
"2670","RT @marveIgain: retweet if you stan 

- shang-chi
- monica rambeau 
- maria hill 
-sharon carter 
- peggy carter 
- shuri 
- yelena belova…",FALSE,0,NA,2021-11-20 20:21:14,FALSE,NA,"1462154086157930503",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","druigkarri",59,TRUE,FALSE,NA,NA
"2671","Shang-chi is so good easily in my top 3 marvel movies",FALSE,3,NA,2021-11-20 20:21:08,FALSE,NA,"1462154061621436418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gamoraluvbot",0,FALSE,FALSE,NA,NA
"2672","Ser Shang-Chi med relativt låg interesse. Wish me luck",FALSE,2,NA,2021-11-20 20:21:04,FALSE,NA,"1462154046479945730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mmpetterteig",0,FALSE,FALSE,NA,NA
"2673","ok wait a second top 3 with shang-chi that movie was lit",FALSE,0,"cambuIee",2021-11-20 20:20:46,FALSE,"1462001770796707845","1462153968457371652","1169729259520217088","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cambuIee",0,FALSE,FALSE,NA,NA
"2674","RT @comfortfbrie: brie larson in shang-chi  https://t.co/iD8UAD75tO",FALSE,0,NA,2021-11-20 20:19:53,FALSE,NA,"1462153746071310339",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lesbianbelova",471,TRUE,FALSE,NA,NA
"2675","RT @ErilEriEril: Eternals and Shang-Chi are both 🔥.",FALSE,0,NA,2021-11-20 20:18:17,FALSE,NA,"1462153342990303240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AleshiaProf",1,TRUE,FALSE,NA,NA
"2676","#nw Shang-Chi

I really like Awkwafina 

#ShangChi",FALSE,0,NA,2021-11-20 20:17:49,FALSE,NA,"1462153225637961736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimilitudeSean",0,FALSE,FALSE,NA,NA
"2677","Shang-Chi is def up there for my favorite of he MCU

Had the best action and fights id seen in the MCU 

Mid-credits sequence was funny",FALSE,1,NA,2021-11-20 20:17:41,FALSE,NA,"1462153194386202632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Asthratic",0,FALSE,FALSE,NA,NA
"2678","Shang-Chi y la Leyenda de los Diez Anillos (2021)

Bastante contento con lo que te cuentan, cómo muestran la cultur… https://t.co/RaZwpMWCbw",FALSE,0,"mrbluesky7_",2021-11-20 20:16:15,TRUE,"1462149297387057168","1462152834611400707","3576371181","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mrbluesky7_",0,FALSE,FALSE,NA,NA
"2679","shang-chi honestly has one of the best movie soundtracks",FALSE,2,NA,2021-11-20 20:16:07,FALSE,NA,"1462152800817729538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heykristentw",0,FALSE,FALSE,NA,NA
"2680","Amigo lo excelente que es Shang-Chi no tiene nombre",FALSE,0,NA,2021-11-20 20:15:38,FALSE,NA,"1462152678104965121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jereeegomez",0,FALSE,FALSE,NA,NA
"2681","Shang-Chi https://t.co/6MbdQAnHTh",FALSE,0,NA,2021-11-20 20:15:15,FALSE,NA,"1462152581141180416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_jtq2_",0,FALSE,FALSE,NA,NA
"2682","""I'm watching Shang-Chi while wearing my favorite otter pajamas.""",FALSE,0,NA,2021-11-20 20:15:04,FALSE,NA,"1462152535028817922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EtoilenoireMira",0,FALSE,FALSE,NA,NA
"2683","RT @cups_gu: Galera! Saiu o Valeu a Pena de Shang-Chi no Canal! ⭕

💟 e 🔄 se quiser ajudar!

https://t.co/bOdOQdhcOf https://t.co/y6XURVzOGe",FALSE,0,NA,2021-11-20 20:14:16,FALSE,NA,"1462152335740878851",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iceKaiquecpf",4,TRUE,FALSE,NA,NA
"2684","I'm having a lazy film day today. #NowWatching Shang-Chi and the Legend of the Ten Rings (2021). This is a… https://t.co/1dwXjrG2wq",FALSE,7,NA,2021-11-20 20:14:11,TRUE,NA,"1462152311845933060",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matthewhwood",0,FALSE,FALSE,NA,NA
"2685","Hey cool Shang-Chi is free to stream on Disney plus! https://t.co/RaXesUhvJ8",FALSE,4,NA,2021-11-20 20:14:08,FALSE,NA,"1462152298474393600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Levans6081",0,FALSE,FALSE,NA,NA
"2686","Vcs já assistiram Shang-chi? Se não, assistam pq e muito bom pqp",FALSE,0,NA,2021-11-20 20:13:47,FALSE,NA,"1462152213275496450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vkooiry",0,FALSE,FALSE,NA,NA
"2687","Finally watch Shang-Chi I’m late I know",FALSE,0,NA,2021-11-20 20:13:40,FALSE,NA,"1462152183810445312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeThatsSonnie_",0,FALSE,FALSE,NA,NA
"2688","Watching Shang-Chi and fell in love with Shang-Chu's parents",FALSE,5,NA,2021-11-20 20:13:38,FALSE,NA,"1462152174192971783",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_rugiada__",0,FALSE,FALSE,NA,NA
"2689","RT @Killafoe1: If the MCU came out in the 80’s-90’s.

Jackie Chan would absolutely be playing Shang-Chi.",FALSE,0,NA,2021-11-20 20:13:08,FALSE,NA,"1462152049655791623",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HikariPenn",27,TRUE,FALSE,NA,NA
"2690","Another really great behind the scenes video by @CorridorDigital
Showcasing Marvel's Shang-Chi.
https://t.co/W9roKDIMXV",FALSE,0,NA,2021-11-20 20:12:51,FALSE,NA,"1462151977090138119",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","themoviewatcher",0,FALSE,FALSE,NA,NA
"2691","Tv WiFi crashing as I try and watch Shang-Chi on #Disneyplus  in 4K now the damn TV won’t connect back up!!! 

Not… https://t.co/e3xWBRH29q",FALSE,2,NA,2021-11-20 20:12:28,TRUE,NA,"1462151881871007750",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DarrenEdden",1,FALSE,FALSE,NA,NA
"2692","this “Shang-Chi and the legend of the ten rings” movie isn’t bad actually",FALSE,0,NA,2021-11-20 20:12:14,FALSE,NA,"1462151820290183170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dhaveed_",0,FALSE,FALSE,NA,NA
"2693","RT @_TrevorC: An opinion tweet:

Inside
Shang-Chi
No Time To Die
Dune
Ghost of Tsushima Director’s Cut
Inside
Halo Infinite
Succession
Squi…",FALSE,0,NA,2021-11-20 20:12:05,FALSE,NA,"1462151784126894090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kit_kat_831",4,TRUE,FALSE,NA,NA
"2694","RT @pseudocx: 🦋Hey #mcutwt, pls rt if you see this so I can find more lovely moots!🖤
Updated my fav character list, still no particular ord…",FALSE,0,NA,2021-11-20 20:11:43,FALSE,NA,"1462151691785146379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Erxrsro",25,TRUE,FALSE,NA,NA
"2695","RT @_TrevorC: An opinion tweet:

Inside
Shang-Chi
No Time To Die
Dune
Ghost of Tsushima Director’s Cut
Inside
Halo Infinite
Succession
Squi…",FALSE,0,NA,2021-11-20 20:09:59,FALSE,NA,"1462151256181555201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJ__Paint",4,TRUE,FALSE,NA,NA
"2696","Shang-Chi and The Legend of The Ten Rings is pretty cool!
Felt like watching a Chinese action film while also plent… https://t.co/x1Stq2htAP",FALSE,0,NA,2021-11-20 20:09:55,TRUE,NA,"1462151237235789825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ElderlyGoose",0,FALSE,FALSE,NA,NA
"2697","An opinion tweet:

Inside
Shang-Chi
No Time To Die
Dune
Ghost of Tsushima Director’s Cut
Inside
Halo Infinite
Succe… https://t.co/5R0ICojhhn",FALSE,687,NA,2021-11-20 20:09:47,TRUE,NA,"1462151204172181508",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_TrevorC",4,FALSE,FALSE,NA,NA
"2698","RT @joseviruete: Una cosa que prueba el fracaso de Shang-Chi es que a la salida del cine los niños no estaban dándose hostias haciendo kung…",FALSE,0,NA,2021-11-20 20:08:30,FALSE,NA,"1462150882716434440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RAnomalas",16,TRUE,FALSE,NA,NA
"2699","RT @MCUPerfectGifs: Shang-Chi vs. The Mandarin 
#ShangChi https://t.co/BXkRh3WE8r",FALSE,0,NA,2021-11-20 20:08:26,FALSE,NA,"1462150865565847557",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shru___",5073,TRUE,FALSE,NA,NA
"2700","After watching movies and shows and youtube with my loved ones today I can say a few things with utmost confidence:… https://t.co/fNK7oCUQC0",FALSE,3,NA,2021-11-20 20:08:00,TRUE,NA,"1462150758032240642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marmata17",0,FALSE,FALSE,NA,NA
"2701","coloquei pra baixar shang-chi pirataria to dentro https://t.co/9pFSfTPkdN",FALSE,0,NA,2021-11-20 20:07:17,FALSE,NA,"1462150578197381123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swiftpecado",0,FALSE,FALSE,NA,NA
"2702","RT @3stebeland: todos concordam que wandavision e shang-chi são as melhores adaptações da marvel studios deste ano até agora? https://t.co/…",FALSE,0,NA,2021-11-20 20:07:03,FALSE,NA,"1462150519632412678",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","poemswanda",141,TRUE,FALSE,NA,NA
"2703","@DuzinRodriguez Melhor coisa que vi da Marvel esse ano (ainda não assisti Shang-Chi)",FALSE,1,"DuzinRodriguez",2021-11-20 20:07:01,FALSE,"1462150260525092872","1462150509951963143","2929580950","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alter_egus",0,FALSE,FALSE,NA,NA
"2704","a equipe de Shang-Chi é tudo!
https://t.co/jkEz8EM7gd",FALSE,5,NA,2021-11-20 20:05:43,FALSE,NA,"1462150182053756937",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","louisemtm",0,FALSE,FALSE,NA,NA
"2705","watching shang-chi‼️",FALSE,1,NA,2021-11-20 20:05:26,FALSE,NA,"1462150111174221825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","engenfc",0,FALSE,FALSE,NA,NA
"2706","Guys, this Shang-Chi movie is SAD.",FALSE,0,NA,2021-11-20 20:05:20,FALSE,NA,"1462150085706321920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thetrillhipster",0,FALSE,FALSE,NA,NA
"2707","RT @that_mc: Finally watching Shang-Chi, here as a bus operator to rate the SFT transit factors of The Bus Scene:",FALSE,0,NA,2021-11-20 20:05:08,FALSE,NA,"1462150033579692039",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","youlittlepoofer",12370,TRUE,FALSE,NA,NA
"2708","RT @cups_gu: Galera! Saiu o Valeu a Pena de Shang-Chi no Canal! ⭕

💟 e 🔄 se quiser ajudar!

https://t.co/bOdOQdhcOf https://t.co/y6XURVzOGe",FALSE,0,NA,2021-11-20 20:04:41,FALSE,NA,"1462149922833186816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guaxinimfedid0",4,TRUE,FALSE,NA,NA
"2709","Shang-Chi, I love you. https://t.co/SsqjbZhgl7",FALSE,1,NA,2021-11-20 20:02:54,FALSE,NA,"1462149473967259649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohitspiper",0,FALSE,FALSE,NA,NA
"2710","@SimuLiu - what an awesome performance in Shang-Chi. Hands down one of my new fav martial art movies. Can’t wait to… https://t.co/4QCsM2mojR",FALSE,0,"SimuLiu",2021-11-20 20:02:44,TRUE,NA,"1462149433030709250","50085192","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rohan16B",0,FALSE,FALSE,NA,NA
"2711","RT @AlkorYoutube: Au final après avoir vu Shang-Chi et Eternals, j’arrive à une conclusion plutôt logique : Black Widow n’était clairement…",FALSE,0,NA,2021-11-20 20:02:42,FALSE,NA,"1462149424965115911",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itzalox",43,TRUE,FALSE,NA,NA
"2712","Galera! Saiu o Valeu a Pena de Shang-Chi no Canal! ⭕

💟 e 🔄 se quiser ajudar!

https://t.co/bOdOQdhcOf https://t.co/y6XURVzOGe",FALSE,11,NA,2021-11-20 20:02:42,FALSE,NA,"1462149423450972168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cups_gu",4,FALSE,FALSE,NA,NA
"2713","Finally watched Shang-Chi. 

It was crazy good.",FALSE,0,NA,2021-11-20 20:02:35,FALSE,NA,"1462149395017781260",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","creatorjus",0,FALSE,FALSE,NA,NA
